[SECURITY] WARNING 2025-05-30 21:33:52,812 Failed login attempt: admin@portal.com from 192.168.65.1 - {'non_field_errors': [ErrorDetail(string='Invalid credentials', code='invalid')]}
[SECURITY] WARNING 2025-05-30 21:33:52,814 Security Response 401: POST /api/v1/accounts/auth/login/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-30 22:36:26,640 Security Response 404: POST /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/ - User: bilalhashimi89@gmail.com (role: admin) - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 22:36:26,653 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:36:27,282 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:36:28,403 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:36:28,652 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:36:29,239 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] WARNING 2025-05-30 22:36:29,246 Security Response 404: POST /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/ - User: bilalhashimi89@gmail.com (role: admin) - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 22:36:29,257 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:36:29,437 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] WARNING 2025-05-30 22:36:29,442 Security Response 404: POST /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/ - User: bilalhashimi89@gmail.com (role: admin) - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 22:36:29,454 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:36:32,721 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] WARNING 2025-05-30 22:36:32,727 Security Response 404: POST /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/ - User: bilalhashimi89@gmail.com (role: admin) - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 22:36:32,739 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:36:32,920 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] WARNING 2025-05-30 22:36:32,926 Security Response 404: POST /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/ - User: bilalhashimi89@gmail.com (role: admin) - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 22:36:32,940 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:38:54,344 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:38:56,136 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:38:58,107 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:38:59,245 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:38:59,686 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:39:00,170 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:39:01,415 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:39:01,726 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:39:03,504 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] WARNING 2025-05-30 22:39:07,011 Security Response 401: GET /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-30 22:41:34,284 Failed login attempt: bilalhashimi89@gmail.com from 192.168.65.1 - {'non_field_errors': [ErrorDetail(string='Invalid credentials', code='invalid')]}
[SECURITY] WARNING 2025-05-30 22:41:34,284 Security Response 401: POST /api/v1/accounts/auth/login/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 22:41:44,868 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] INFO 2025-05-30 22:41:50,612 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:41:50,637 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] INFO 2025-05-30 22:42:36,752 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:44:37,470 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:44:37,754 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:44:37,889 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:44:41,513 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] WARNING 2025-05-30 22:51:32,754 Security Response 401: GET /api/v1/documents/search/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 22:51:43,342 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:51:44,852 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:51:45,190 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:51:45,395 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:51:46,643 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:51:47,670 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:51:48,922 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:51:50,221 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:06,669 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:06,999 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:07,225 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:09,017 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:09,374 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:09,654 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:10,775 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:13,549 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:14,610 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:16,192 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:17,391 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:19,384 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:28,369 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:30,599 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:41,737 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:42,955 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/download/
[SECURITY] INFO 2025-05-30 22:52:42,981 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] INFO 2025-05-30 22:52:55,063 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:52:57,410 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:53:01,154 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:53:22,277 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 22:53:35,202 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/preview/
[SECURITY] INFO 2025-05-30 22:53:35,254 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/df9e4a83-2cf1-4f3a-9e7a-037f79bf93c0/view/
[SECURITY] WARNING 2025-05-30 23:15:09,563 Security Response 404: POST /api/v1/accounts/login/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-30 23:15:19,039 Failed login attempt: admin@example.com from 192.168.65.1 - {'non_field_errors': [ErrorDetail(string='Invalid credentials', code='invalid')]}
[SECURITY] WARNING 2025-05-30 23:15:19,040 Security Response 401: POST /api/v1/accounts/auth/login/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 23:15:39,915 Successful login: admin@example.com (role: admin) from 192.168.65.1
[SECURITY] WARNING 2025-05-30 23:15:46,923 Security Response 404: POST /api/v1/documents/ai-chat/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-30 23:15:57,253 Security Response 401: POST /api/v1/documents/chat/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] INFO 2025-05-30 23:16:38,215 Successful login: bilalhashimi89@gmail.com (role: admin) from 192.168.65.1
[SECURITY] INFO 2025-05-30 23:16:46,342 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] INFO 2025-05-30 23:17:00,509 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] INFO 2025-05-30 23:17:09,135 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:09,618 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:10,518 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:10,876 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:11,112 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:13,132 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:14,527 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:16,385 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:17,209 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:18,067 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/search/
[SECURITY] INFO 2025-05-30 23:17:33,696 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] INFO 2025-05-30 23:20:33,967 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] INFO 2025-05-30 23:23:06,216 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] INFO 2025-05-30 23:23:24,871 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] INFO 2025-05-30 23:24:01,846 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] INFO 2025-05-30 23:30:34,838 Privileged access: bilalhashimi89@gmail.com (role: admin) accessed /api/v1/documents/chat/
[SECURITY] WARNING 2025-05-31 00:26:45,266 Invalid JWT token from 192.168.65.1: {'detail': ErrorDetail(string='Given token not valid for any token type', code='token_not_valid'), 'code': ErrorDetail(string='token_not_valid', code='token_not_valid'), 'messages': [{'token_class': ErrorDetail(string='AccessToken', code='token_not_valid'), 'token_type': ErrorDetail(string='access', code='token_not_valid'), 'message': ErrorDetail(string='Token is expired', code='token_not_valid')}]}
[SECURITY] WARNING 2025-05-31 00:26:45,273 Security Response 401: GET /api/v1/documents/search/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,363 Security Response 500: POST /api/v1/accounts/auth/refresh/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,396 Invalid JWT token from 192.168.65.1: {'detail': ErrorDetail(string='Given token not valid for any token type', code='token_not_valid'), 'code': ErrorDetail(string='token_not_valid', code='token_not_valid'), 'messages': [{'token_class': ErrorDetail(string='AccessToken', code='token_not_valid'), 'token_type': ErrorDetail(string='access', code='token_not_valid'), 'message': ErrorDetail(string='Token is expired', code='token_not_valid')}]}
[SECURITY] WARNING 2025-05-31 00:26:45,397 Security Response 401: POST /api/v1/accounts/auth/logout/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,565 Security Response 500: POST /api/v1/accounts/auth/refresh/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,828 Invalid JWT token from 192.168.65.1: {'detail': ErrorDetail(string='Given token not valid for any token type', code='token_not_valid'), 'code': ErrorDetail(string='token_not_valid', code='token_not_valid'), 'messages': [{'token_class': ErrorDetail(string='AccessToken', code='token_not_valid'), 'token_type': ErrorDetail(string='access', code='token_not_valid'), 'message': ErrorDetail(string='Token is expired', code='token_not_valid')}]}
[SECURITY] WARNING 2025-05-31 00:26:45,836 Security Response 401: GET /api/v1/documents/search/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,843 Invalid JWT token from 192.168.65.1: {'detail': ErrorDetail(string='Given token not valid for any token type', code='token_not_valid'), 'code': ErrorDetail(string='token_not_valid', code='token_not_valid'), 'messages': [{'token_class': ErrorDetail(string='AccessToken', code='token_not_valid'), 'token_type': ErrorDetail(string='access', code='token_not_valid'), 'message': ErrorDetail(string='Token is expired', code='token_not_valid')}]}
[SECURITY] WARNING 2025-05-31 00:26:45,846 Security Response 401: GET /api/v1/documents/search/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,914 Security Response 500: POST /api/v1/accounts/auth/refresh/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,915 Security Response 500: POST /api/v1/accounts/auth/refresh/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,931 Invalid JWT token from 192.168.65.1: {'detail': ErrorDetail(string='Given token not valid for any token type', code='token_not_valid'), 'code': ErrorDetail(string='token_not_valid', code='token_not_valid'), 'messages': [{'token_class': ErrorDetail(string='AccessToken', code='token_not_valid'), 'token_type': ErrorDetail(string='access', code='token_not_valid'), 'message': ErrorDetail(string='Token is expired', code='token_not_valid')}]}
[SECURITY] WARNING 2025-05-31 00:26:45,932 Security Response 401: POST /api/v1/accounts/auth/logout/ - User: Anonymous - IP: 192.168.65.1
[SECURITY] WARNING 2025-05-31 00:26:45,961 Invalid JWT token from 192.168.65.1: {'detail': ErrorDetail(string='Given token not valid for any token type', code='token_not_valid'), 'code': ErrorDetail(string='token_not_valid', code='token_not_valid'), 'messages': [{'token_class': ErrorDetail(string='AccessToken', code='token_not_valid'), 'token_type': ErrorDetail(string='access', code='token_not_valid'), 'message': ErrorDetail(string='Token is expired', code='token_not_valid')}]}
[SECURITY] WARNING 2025-05-31 00:26:45,962 Security Response 401: POST /api/v1/accounts/auth/logout/ - User: Anonymous - IP: 192.168.65.1
